id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124953301,Toyota Vios 2017 1.5E MT - 77700 km,Toyota,Vios,2017,315000000,77700,Xăng,Số sàn,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 41 phút trước,2025-05-18 13:58:39,> 1 tấn,> 2 tấn
125064261,Toyota Camry 2014 2.5Q - 78600 km,Toyota,Camry,2014,540000000,78600,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường 8, Thành phố Đà Lạt, Lâm Đồng",Đăng 38 phút trước,2025-05-18 13:58:40,> 1 tấn,> 2 tấn
124186860,Honda Brio -RS  2021 AT tư nhân 1 chủ,Honda,Brio,2021,379000000,45000,Xăng,Tự động,1,Thái Lan,Hatchback,5,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 13:58:41,> 1 tấn,> 2 tấn
124468324,Mitsubishi Savrin 2008 số tự động xe nhâp khẩu,Mitsubishi,Savrin,2008,188000000,120000,Xăng,Tự động,,Đài Loan,Minivan (MPV),7,Đã sử dụng,"Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 13:58:42,> 1 tấn,> 2 tấn
124725782,Hyundai Grand i10 2019 Grand 1.2 AT - 23500 km,Hyundai,Grand i10,2019,349000000,23500,Xăng,Tự động,1,Việt Nam,Hatchback,5,Đã sử dụng,"Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 14 ngày trước,2025-05-18 13:58:43,> 1 tấn,> 2 tấn
125064091,Hyundai Elantra 2017 2.0 AT xe zin giá cực tốt,Hyundai,Elantra,2017,398000000,95000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:58:45,> 1 tấn,> 2 tấn
123436077,Mitsubishi Triton 2019 MT số sàn - 116000 km,Mitsubishi,Triton,2019,390000000,116000,Dầu,Số sàn,,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 40 phút trước,2025-05-18 13:58:46,> 1 tấn,> 2 tấn
124833551,Toyota Veloz Cross Top 2022 Hỗ Trợ Vay 65%,Toyota,Veloz Cross,2022,545000000,131000,Xăng,Tự động,,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 10 ngày trước,2025-05-18 13:58:51,> 1 tấn,> 2 tấn
124965642,Porsche Cayenne 2015 3.6L Model 2016,Porsche,Cayenne,2015,1499000000,68000,Xăng,Tự động,1,Đức,SUV / Cross over,5,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 13:58:53,> 1 tấn,> 2 tấn
124963591,Kia Sonet Premium 2021 - Màu đỏ - 3vkm - BSTP,Kia,Sonet,2021,519000000,29999,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 13:58:55,> 1 tấn,> 2 tấn
124612122,Hyundai Accent 2022 1.4 AT Đặc Biệt - 58000 km,Hyundai,Accent,2022,452000000,58000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",Đăng 1 giờ trước,2025-05-18 13:58:56,> 1 tấn,> 2 tấn
124949247,Mazda CX 8 2019 Premium AWD,Mazda,CX 8,2019,785000000,68000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Đăng 1 giờ trước,2025-05-18 13:58:57,> 1 tấn,> 2 tấn
122921459,Toyota Vios 2019 1.5G CVT Hồ sơ cầm tay,Toyota,Vios,2019,395000000,125000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Thị trấn Thường Tín, Huyện Thường Tín, Hà Nội",Đăng 1 giờ trước,2025-05-18 13:58:59,> 1 tấn,> 2 tấn
124977298,"VinFast VFe34, biển TPHCM, một chủ, còn RẤT MỚI",VinFast,VFe34,2022,468000000,27300,Điện,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 13:59:00,> 1 tấn,> 2 tấn
124813412,Chevrolet Colorado 2018 High Country 2.8L,Chevrolet,Colorado,2018,459000000,80000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Quận 12, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:02,> 1 tấn,> 2 tấn
124994136,Hyundai Santa Fe 2020 2.2L AT Tiêu chuẩn - 62950km,Hyundai,Santa Fe,2020,820000000,62950,Dầu,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Định Công, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 13:59:03,> 1 tấn,> 2 tấn
123969096,BMW X6 2009 xDrive35i - 85000 km,BMW,X6,2009,425000000,85000,Xăng,Tự động,,Mỹ,SUV / Cross over,5,Đã sử dụng,"Phường 14, Quận 10, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:05,> 1 tấn,> 2 tấn
124757128,Toyota Veloz Top 2023 - 22000 km Zin 100% Bank 70%,Toyota,Veloz Cross,2023,595000000,22000,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:06,> 1 tấn,> 2 tấn
124953270,Toyota Wigo 2019 1.2 AT - 31300 km,Toyota,Wigo,2019,305000000,31300,Xăng,Tự động,,Nước khác,Hatchback,5,Đã sử dụng,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:07,> 1 tấn,> 2 tấn
125063951,🚘 Ford Everest Titanium 2.0L AT 4x2 🔥,Ford,Everest,2019,828000000,50000,Dầu,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:08,> 1 tấn,> 2 tấn
124882004,Chevrolet Spark 2017 1.2 LT,Chevrolet,Spark,2017,80000000,12,Xăng,Số sàn,1,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 8 ngày trước,2025-05-18 13:59:10,> 1 tấn,> 2 tấn
123827867,VinFast Lux SA2.0 2019 PREMIUM XÁM DA BÒ,VinFast,Lux SA2.0,2019,710000000,68000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-05-18 13:59:12,> 1 tấn,> 2 tấn
121712790,xe Vios số sàn 2016 cực chất,Toyota,Vios,2016,190000000,90000,Xăng,Số sàn,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Kênh Dương, Quận Lê Chân, Hải Phòng",Đăng 1 giờ trước,2025-05-18 13:59:13,> 1 tấn,> 2 tấn
124771422,Toyota Yaris số tự động nhập Thái,Toyota,Yaris,2011,250000000,140000,Xăng,Tự động,,Thái Lan,Hatchback,5,Đã sử dụng,"Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",Đăng 1 giờ trước,2025-05-18 13:59:15,> 1 tấn,> 2 tấn
125063912,Toyota Vios 2020 1.5G - 28000 km,Toyota,Vios,2020,430000000,28000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Bình An, Thành phố Dĩ An, Bình Dương",Đăng 1 giờ trước,2025-05-18 13:59:16,> 1 tấn,> 2 tấn
124385188,Toyota Fortuner 2022 2.4G 4x2AT - Dầu Tự Động,Toyota,Fortuner,2022,936000000,73800,Dầu,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 13:59:17,> 1 tấn,> 2 tấn
124195616,"TOYOTA VIOS 1.5E 2021MT ,BẢO HÀNH 1 NĂM VAY 65%",Toyota,Vios,2021,348000000,68000,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 13:59:19,> 1 tấn,> 2 tấn
