id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124669230,Toyota Corolla 1997,Toyota,Corolla,1997,83000000,230000,Xăng,Số sàn,,Nhật Bản,Sedan,5,Đã sử dụng,"Phường 8, Thành phố Vĩnh Long, Vĩnh Long",Đăng 37 phút trước,2025-05-18 15:35:13,> 1 tấn,> 2 tấn
124814432,CHÍNH CHỦ BÁN: Mazda CX 8 2.5 Luxury Cuối 2021,Mazda,CX 8,2021,750000000,52000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường 10, Quận 6, Tp Hồ Chí Minh",Đăng 29 phút trước,2025-05-18 15:35:14,> 1 tấn,> 2 tấn
124137069,Toyota Innova 2018 2.0E - 120000 km,Toyota,Innova,2018,390000000,120000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường 4, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:35:16,> 1 tấn,> 2 tấn
124637239,Nissan Teana 2010  - 130000 km,Nissan,Teana,2010,260000000,130000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Đăng 34 phút trước,2025-05-18 15:35:17,> 1 tấn,> 2 tấn
124633771,Honda HR-V 2024 G Nhập Khẩu siêu lướt,Honda,HR-V,2024,690000000,8000,Xăng,Tự động,,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 20 ngày trước,2025-05-18 15:35:20,> 1 tấn,> 2 tấn
113671018,CẦN MUA XÁC Ô TÔ VÀ XE TẢI TAI NẠN GIÁ CAO,Toyota,Camry,2017,120000000,50000,Xăng,Tự động,,Nhật Bản,Kiểu dáng khác,5,Đã sử dụng,"Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Đăng 35 phút trước,2025-05-18 15:35:21,> 1 tấn,> 2 tấn
125066228,Honda CR V 2018 L,Honda,CR V,2018,690000000,,Xăng,Tự động,,Thái Lan,SUV / Cross over,7,Mới,"Phường Thượng Lý, Quận Hồng Bàng, Hải Phòng",Đăng 43 phút trước,2025-05-18 15:35:26,,
125045716,Kia Seltos 1.4AT Deluxe2021 full đồ chơi xịn Hãng,Kia,Seltos,2021,545000000,56899,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 40 phút trước,2025-05-18 15:35:28,> 1 tấn,> 2 tấn
124840745,Peugeot 5008 sx 2018,Peugeot,5008,2018,615000000,68000,Xăng,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Đăng 10 ngày trước,2025-05-18 15:35:29,> 1 tấn,> 2 tấn
123996008,Vinfast Lux A Plus 2022 - Màu xanh - 5v6km,VinFast,Lux A2.0,2022,610000000,55999,Xăng,Tự động,1,Đang cập nhật,Sedan,5,Đã sử dụng,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:35:30,> 1 tấn,> 2 tấn
125066172,2012 1.5E - 150000 km,Toyota,Vios,2012,205000000,150000,Xăng,Số sàn,,Việt Nam,Sedan,5,Đã sử dụng,"Thị trấn Yên Thành, Huyện Yên Thành, Nghệ An",Đăng 1 giờ trước,2025-05-18 15:35:32,> 1 tấn,> 2 tấn
125066187,Toyota Innova 2019 2.0G - 57000 km,Toyota,Innova,2019,415000000,57000,Xăng,Tự động,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 15:35:34,> 1 tấn,> 2 tấn
124400410,Bán gấp Ford Fiesta 2011 1.6 AT Sedan,Ford,Fiesta,2011,175000000,,Xăng,Tự động,,Hàn Quốc,Sedan,5,Mới,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:35:35,,
124086448,Kia Sportage 2023 Signature 1.6T AWD - 30000 km,Kia,Sportage,2023,890000000,30000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:35:36,> 1 tấn,> 2 tấn
125045453,Bán Volkswagen Scirocco 2 của Model 2011 RẤT ĐẸP,Volkswagen,Scirocco,2010,290000000,83500,Xăng,Tự động,1,Nước khác,Coupe (2 cửa),5,Đã sử dụng,"Phường 10, Quận 6, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 15:35:38,> 1 tấn,> 2 tấn
124670609,VinFast Lux SA2.0 2021,VinFast,Lux SA2.0,2021,680000000,69000,Xăng,Tự động,,Việt Nam,Sedan,9,Đã sử dụng,"Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Đăng 1 giờ trước,2025-05-18 15:35:39,> 1 tấn,> 2 tấn
124948512,Toyota Yaris 2016 1.3G - 78.800 km- Đúng 1 chủ,Toyota,Yaris,2016,420000000,788000,Xăng,Tự động,1,Thái Lan,Hatchback,5,Đã sử dụng,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 15:35:41,> 1 tấn,> 2 tấn
124838340,Hyundai Stargazer X 2022 1.5 Cao cấp lướt 14.000km,Hyundai,Stargazer,2022,509000000,14000,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 10 ngày trước,2025-05-18 15:35:42,> 1 tấn,> 2 tấn
124801168,BMW 528i  2014 - 128 km,BMW,5 Series,2014,595000000,128,Xăng,Bán tự động,1,Đức,Sedan,5,Đã sử dụng,"Xã Phước Tỉnh, Huyện Long Điền, Bà Rịa - Vũng Tàu",Đăng 1 giờ trước,2025-05-18 15:35:44,> 1 tấn,> 2 tấn
124845245,"INNOVA 2.0G 2021 TỰ ĐỘNG ,BẢO HÀNH 1 NĂM VAY70%",Toyota,Innova,2021,668000000,58000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 9 ngày trước,2025-05-18 15:35:45,> 1 tấn,> 2 tấn
125055659,Toyota Vios 2020 1.5G AT - 50000 km,Toyota,Vios,2020,400000000,50000,Xăng,Tự động,1,Việt Nam,--,,Đã sử dụng,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 15:35:46,> 1 tấn,> 2 tấn
124469804,Hyundai Kona 2020 2.0 ATH - 47000 km,Hyundai,Kona,2020,498000000,47000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 1 tháng trước,2025-05-18 15:35:48,> 1 tấn,> 2 tấn
125014260,Suzuki Swift 2019 GLX 1.2 CVT,Suzuki,Swift,2019,425000000,51000,Xăng,Tự động,,Thái Lan,Hatchback,5,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 1 giờ trước,2025-05-18 15:35:50,> 1 tấn,> 2 tấn
125045298,Ford Everest 2008 2.5L 4x2 AT - 900000 km,Ford,Everest,2008,325000000,900000,Dầu,Tự động,,Ấn Độ,SUV / Cross over,7,Đã sử dụng,"Phường Tứ Minh, Thành phố Hải Dương, Hải Dương",Đăng 1 giờ trước,2025-05-18 15:35:51,> 1 tấn,> 2 tấn
123816083,xe Fadil 2021 siêu mới 1 chủ sơn zin cả xe,VinFast,Fadil,2021,315000000,60000,Xăng,Tự động,,Việt Nam,Hatchback,2,Đã sử dụng,"Phường Kênh Dương, Quận Lê Chân, Hải Phòng",Đăng 2 tháng trước,2025-05-18 15:35:52,> 1 tấn,> 2 tấn
124555700,Honda HRV 1.5 tubo RS 2023 - 50000 km,Honda,HR-V,2023,800000000,50000,Xăng,Tự động,1,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",Đăng 24 ngày trước,2025-05-18 15:35:54,> 1 tấn,> 2 tấn
