id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124900623,GLC200 Facelift Model 2022 màu trắng cá nhân 1 chủ,Mercedes Benz,GLC,2021,1359000000,30000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,2,Đã sử dụng,"Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:10,> 1 tấn,> 2 tấn
121442941,Mazda Cx5  - Giảm TM 60tr🎁Xe Sẵn Giao Ngay + TM💵,Mazda,CX 5,2025,694000000,,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:11,,
123263039,"Mercedes Benz C 2020 Exclusive - 36,000km Đẹp Keng",Mercedes Benz,C Class,2020,999000000,36000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-05-18 21:53:13,> 1 tấn,> 2 tấn
125072578,Mitsubishi Triton 2009 GLX 2.5 MT 4x2,Mitsubishi,Triton,2009,175000000,2588,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:53:15,> 1 tấn,> 2 tấn
124977298,"VinFast VFe34, biển TPHCM, một chủ, còn RẤT MỚI",VinFast,VFe34,2022,468000000,27300,Điện,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 21:53:17,> 1 tấn,> 2 tấn
124235588,Cerato 2019 1.6 AT Luxury,Kia,Cerato,2019,450000000,63000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:53:21,> 1 tấn,> 2 tấn
120935834,"Atrager số sàn xả lỗ, số lượng ít",Mitsubishi,Attrage,2024,325000000,,Xăng,Số sàn,,Thái Lan,Sedan,5,Mới,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:53:23,,
124027065,Lexus RX350 sx2015 nhập Nhật,Lexus,RX,2015,1363000000,10127,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-05-18 21:53:25,> 1 tấn,> 2 tấn
123857789,Xe sang xịn mịn CRV ĐK 2019 bản Luxury -19000 km,Honda,CR V,2019,760000000,19000,Xăng,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường 1, Thành phố Bảo Lộc, Lâm Đồng",Đăng 2 tháng trước,2025-05-18 21:53:26,> 1 tấn,> 2 tấn
124999594,Honda City 2018 1.5 TOP - lên nhiều đồ chơi xịn,Honda,City,2018,385000000,72000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:28,> 1 tấn,> 2 tấn
124070118,Rolls Royce Ghost 2015 EWB 6.6 V12 -,Rolls Royce,Ghost,2015,9399000000,40000,Xăng,Tự động,1,Mỹ,Sedan,4,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 21:53:30,> 1 tấn,> 2 tấn
123228939,Hyundai SantaFe 2019 máy xăng bản Premium,Hyundai,Santa Fe,2022,775000000,40000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 5 ngày trước,2025-05-18 21:53:31,> 1 tấn,> 2 tấn
124876752,Mazda 3 2018 1.5 AT Hatback - 62000 km,Mazda,3,2018,420000000,62000,Xăng,Tự động,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:53:32,> 1 tấn,> 2 tấn
125072377,Mitsubishi Pajero 2004 3.5 - Vip zin 100%,Mitsubishi,Pajero,2004,200000000,200000,Xăng,Số sàn,,Nhật Bản,--,7,Đã sử dụng,"Phường Tân Lợi, Thành phố Buôn Ma Thuột, Đắk Lắk",Đăng 1 giờ trước,2025-05-18 21:53:34,> 1 tấn,> 2 tấn
122647241,Toyota Prado 2012 - 105.000 km,Toyota,Prado,2012,825000000,105000,Xăng,Tự động,1,Đang cập nhật,--,,Đã sử dụng,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Đăng 1 tháng trước,2025-05-18 21:53:36,> 1 tấn,> 2 tấn
120085774,"BMW X6 Xdrive 5.0 Turbo 2008, CHẤT XE ĐẸP",BMW,X6,2008,550000000,34567,Xăng,Tự động,1,Đức,SUV / Cross over,8,Đã sử dụng,"Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:37,> 1 tấn,> 2 tấn
124362861,Mitsubishi Xpander 2020 1.5AT - 82000 km bao zin,Mitsubishi,Xpander,2020,469000000,82000,Xăng,Tự động,1,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:53:39,> 1 tấn,> 2 tấn
125072378,Hyundai Grand i10 2014 Grand 1.0 MT  - 95000 km,Hyundai,Grand i10,2014,139000000,95000,Xăng,Số sàn,,Ấn Độ,Hatchback,5,Đã sử dụng,"Phường Nghĩa Lộ, Thành phố Quảng Ngãi, Quảng Ngãi",Đăng 1 giờ trước,2025-05-18 21:53:40,> 1 tấn,> 2 tấn
124567402,Ford Ranger 2020 XLS 2.2L 4x2 MT,Ford,Ranger,2020,510000000,103000,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:42,> 1 tấn,> 2 tấn
124446708,Hãng Ford bán Everest 2024 Titan 1cầu siu lướt 99%,Ford,Everest,2024,1285000000,6500,Dầu,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường 3, Quận 3, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 21:53:43,> 1 tấn,> 2 tấn
125002015,Mercedes Benz C250 2017 Exclusive,Mercedes Benz,C Class,2017,749000000,66000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:43,> 1 tấn,> 2 tấn
124829901,Mitsubishi Grandis 2005 2.4 AT - mau đen,Mitsubishi,Grandis,2005,189000000,100000,Xăng,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:45,> 1 tấn,> 2 tấn
123228834,Toyota Fortuner nhập 2019 2.7V 4x2 AT - 85000 km,Toyota,Fortuner,2019,695000000,85000,Xăng,Tự động,,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:46,> 1 tấn,> 2 tấn
124841892,Mercedes Benz GL Class 2014 - 120000 km,Mercedes Benz,GL Class,2014,1200000000,120000,Xăng,Tự động,,Mỹ,SUV / Cross over,7,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:47,> 1 tấn,> 2 tấn
120274825,VF5 – CHÌA KHÓA KIẾM TIỀN HIỆU QUẢ 2025!,VinFast,VF5,2025,518000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 21:53:49,,
