id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124806210,Mercedes Benz C250 2016  - 56000 km,Mercedes Benz,C Class,2016,639000000,56000,Xăng,Tự động,,Đang cập nhật,Sedan,5,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 11 ngày trước,2025-05-18 22:40:22,> 1 tấn,> 2 tấn
125072826,Toyota Innova 2016 - 100000 km,Toyota,Innova,2016,230000000,100000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 1 giờ trước,2025-05-18 22:40:24,> 1 tấn,> 2 tấn
124426929,BMW 3 Series 2004 318i AT - 90000 km,BMW,3 Series,2004,120000000,90000,Xăng,Tự động,,Đức,Sedan,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:26,> 1 tấn,> 2 tấn
125072983,Mitsubishi Pajero 2000 2.4 - 120 km,Mitsubishi,Pajero,2000,55000000,120,Xăng,Số sàn,1,Nhật Bản,--,7,Đã sử dụng,"Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Đăng 1 giờ trước,2025-05-18 22:40:28,> 1 tấn,> 2 tấn
123758034,Mercedes Benz E200 sản xuất 2022 màu trắng,Mercedes Benz,E Class,2022,1590000000,60000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-05-18 22:40:34,> 1 tấn,> 2 tấn
125072677,Daewoo Lacetti 2008 EX 1.6 MT - 100000 km,Daewoo,Lacetti,2008,90000000,100000,Xăng,Số sàn,1,Hàn Quốc,Sedan,5,Đã sử dụng,"Xã Phước Đồng, Thành phố Nha Trang, Khánh Hòa",Đăng 2 giờ trước,2025-05-18 22:40:36,> 1 tấn,> 2 tấn
124812507,Xe đẹp Ecosport Titanium sx 2020 luớt 33.000 km,Ford,EcoSport,2020,465000000,33000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:36,> 1 tấn,> 2 tấn
125021638,💥💥VinFast 2025 EC VAN 💥💥,VinFast,Dòng khác,2025,285000000,,Điện,Tự động,,Việt Nam,Van,2,Mới,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:39,,
124704054,Mercedes Benz GLS400 4Matic  Model 2017,Mercedes Benz,GLS Class,2016,1499000000,68000,Xăng,Tự động,1,Đức,SUV / Cross over,7,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:39,> 1 tấn,> 2 tấn
124906001,"Herio Green 2025 ĐK PLF 90%, thưởng đến 11Tr",VinFast,Herio Green,2025,100000000,,Điện,Tự động,,Việt Nam,Hatchback,5,Mới,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 7 ngày trước,2025-05-18 22:40:40,,
125072698,Toyota Wigo 2020 1.2 AT - 6000 km,Toyota,Wigo,2020,319000000,6000,Xăng,Tự động,1,Nước khác,Hatchback,5,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:43,> 1 tấn,> 2 tấn
123705406,Mercedes Benz C180 AMG model 2022,Mercedes Benz,C Class,2021,939000000,47000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:40:45,> 1 tấn,> 2 tấn
123846611,Mirage 2016 CVT,Mitsubishi,Mirage,2016,240000000,100000,Xăng,Tự động,1,Nước khác,Hatchback,5,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 2 tháng trước,2025-05-18 22:40:46,> 1 tấn,> 2 tấn
124821309,Ford Ranger 2023 XLT 2.0L 4x4 AT - 35000 km,Ford,Ranger,2023,775000000,37000,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:47,> 1 tấn,> 2 tấn
124841696,Jaguar F PACE 2017 3.0P AWD Prestige - 60000 km,Jaguar,F PACE,2017,1200000000,60000,Xăng,Tự động,,Mỹ,SUV / Cross over,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:48,> 1 tấn,> 2 tấn
120047942,Porsche Panamera 2010 - XE HIẾN GIÁ TỐT CHO AE,Porsche,Panamera,2010,1100000000,70000,Xăng,Bán tự động,1,Đức,Sedan,4,Đã sử dụng,"Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 22:40:50,> 1 tấn,> 2 tấn
125006394,Xe Toyota Innova 2006 G màu đen,Toyota,Innova,2006,150000000,401552,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 2 giờ trước,2025-05-18 22:40:51,> 1 tấn,> 2 tấn
124907188,VinFast VF3 hỗ trợ vay 100%,VinFast,VF3,2022,299000000,0,Xăng,Tự động,,Việt Nam,Kiểu dáng khác,4,Đã sử dụng,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:52,> 1 tấn,> 2 tấn
124823846,"Ford Ranger XLS 2016, bảo hành 2026 hỗ trợ vay 70%",Ford,Ranger,2016,400000000,94000,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:53,> 1 tấn,> 2 tấn
124576619,Lux SA2.0 2019 Premium 2019 đẹp xuất sắc,VinFast,Lux SA2.0,2019,675000000,100000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 2 giờ trước,2025-05-18 22:40:55,> 1 tấn,> 2 tấn
125072706,Toyota Fortuner 2019 2.4G 4x2 MT - cực đẹp như mới,Toyota,Fortuner,2019,765000000,67000,Dầu,Số sàn,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-05-18 22:40:56,> 1 tấn,> 2 tấn
124805977,Mercedes Benz GLC300 2021  - 44000 km,Mercedes Benz,GLC,2021,1699000000,44000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 11 ngày trước,2025-05-18 22:40:58,> 1 tấn,> 2 tấn
125072619,xe GÓP NỐI.BAO NỢ XẤU.Mazda 3 2024 - 30000 km,Mazda,3,2024,230000000,30000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Châu Văn Liêm, Quận Ô Môn, Cần Thơ",Đăng 2 giờ trước,2025-05-18 22:40:59,> 1 tấn,> 2 tấn
124921822,Toyota Vios 2023 E CVT AT - 58000 km,Toyota,Vios,2023,440000000,58000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Đăng 6 ngày trước,2025-05-18 22:41:01,> 1 tấn,> 2 tấn
